Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-01-01,91.32859802246094,92.89512629042768,86.00240191137402,92.89512629042768,42725700
2000-01-08,92.09223937988281,92.40554489340144,89.52705048794901,91.64186270419978,32748700
2000-01-15,90.50613403320312,92.11182485767795,90.11450212479463,91.07400030039544,24691300
2000-01-22,85.14078521728516,91.38731476749537,84.92538764658826,91.26982518347887,45836400
2000-01-29,89.35083770751953,90.2320096770217,84.59250907220785,85.10163065458687,38317400
2000-02-05,86.90314483642578,90.58448580741452,86.49193121732597,89.33126334920559,35834100
2000-02-12,84.7883071899414,88.48922868160398,84.3575120956738,87.5884753026808,45445900
2000-02-19,83.54488372802734,86.13944533448782,83.39802175030316,84.70998875130581,56469300
2000-02-26,88.43045806884766,88.80250826887159,83.1630105000877,83.57422387906152,48878800
2000-03-04,87.8038558959961,88.9787513807775,84.61205649567331,88.23465090708261,57263100
2000-03-11,92.07269287109375,92.7384673410251,85.02331613064422,85.64992739646195,64979500
2000-03-18,96.46858215332031,97.84277848029069,90.77548308444305,92.26746766801088,57492300
2000-03-25,94.46611785888672,96.60593640556557,92.4244561262757,96.3507286889892,40621500
2000-04-01,95.13361358642578,96.11518203036331,88.82212849190743,94.30909609351825,48883000
2000-04-08,85.43571472167969,96.1838888508432,83.8652052598841,95.32992433099186,71239600
2000-04-15,90.34355926513672,91.16807675517056,84.61119957252048,84.92530147348575,50078700
2000-04-22,91.14846801757812,93.44533873867583,88.26265608594255,88.89086004384961,59044900
2000-04-29,90.16687774658203,93.27844973065199,87.81111346842182,92.07112053809487,43196900
2000-05-06,89.71537017822266,90.12762899085781,86.53508790932285,89.67610743416216,34030200
2000-05-13,88.65522003173828,92.79743691098912,88.20369876054033,89.67605073183802,29384700
2000-05-20,86.6921157836914,89.08714253315027,85.74981017734693,88.7337779307711,42993000
2000-05-27,92.87600708007812,93.66126184296189,87.61480016875686,87.94853344298245,29343000
2000-06-03,92.09075164794922,93.11158283227951,91.48217921113694,92.64042997797321,25584900
2000-06-10,92.09075164794922,93.5238415797975,90.85397540539522,92.32632807510237,28107200
2000-06-17,90.91043090820312,93.92110102269557,90.59558958904051,92.22882893219655,27055700
2000-06-24,91.48107147216797,92.55349960622544,90.36928817722766,91.54010421349224,28474400
2000-07-01,93.25203704833984,93.6849437406934,90.81201750961984,91.57944300970112,13182800
2000-07-08,95.23954772949219,95.23954772949219,92.66178311119396,93.1143677388341,24828600
2000-07-15,92.9962387084961,95.70190583130993,92.9962387084961,95.07222330090961,27173000
2000-07-22,89.47394561767578,93.73414118095417,89.10991043097532,93.27171810595628,36330200
2000-07-29,92.16981506347656,92.3862685147358,89.45430812949711,90.00528055088425,24945600
2000-08-05,92.81918334960938,93.96048346287571,91.65820564818327,92.38627641009455,22485100
2000-08-12,94.25562286376953,94.72788485724145,92.60270588661783,93.05529029702842,24001500
2000-08-19,95.23954772949219,95.47567883956532,93.9998594016083,94.47212162175455,18290300
2000-08-26,96.02664184570312,96.71535751467846,94.66888809829462,95.23953822401704,21099700
2000-09-02,94.33436584472656,95.83970146990838,94.02936320171587,95.63308677625596,15576700
2000-09-09,91.93367004394531,95.20014890252727,91.93367004394531,94.29498006219734,23881000
2000-09-16,91.7109146118164,92.7761736759244,89.90589230874451,92.40136030151602,31969200
2000-09-23,90.6654052734375,92.37179290532444,89.7185080904251,92.12520509724828,38584900
2000-09-30,89.04779052734375,92.00684426662191,88.21925548034588,91.07967409498141,35595700
2000-10-07,86.83836364746094,89.20560663648759,83.82012883645196,89.20560663648759,45074400
2000-10-14,88.31782531738281,89.1266327415536,82.16299808954643,86.73966448973246,40528800
2000-10-21,87.92333221435547,89.600128992058,84.60919270077868,88.33759965355256,39287000
2000-10-28,90.13272857666016,90.84290109335085,87.21313045248732,87.39067358166,41242300
2000-11-04,86.24653625488281,91.08951993525191,86.18735519157892,90.36948366505447,34601900
2000-11-11,86.25635528564453,88.44605349872779,83.96802201791789,85.6152274304625,47027100
2000-11-18,85.12210845947266,86.08873263433108,83.4058573734995,85.69419215479704,22291300
2000-11-25,83.46504211425781,86.28600666692594,81.906607151595,86.14791749301912,37031000
2000-12-02,84.56977081298828,88.04172781394138,83.01133556824229,83.24805990921635,45573400
2000-12-09,82.67595672607422,88.10088826977987,82.4195054167354,86.71999660410934,34242700
2000-12-16,82.90975952148438,85.4623511630766,79.48651646725602,83.62211067727756,51360700
2000-12-23,83.06803894042969,85.02700412744792,82.49420065332333,82.8503761418721,26652700
2000-12-30,81.8016357421875,86.1153165820029,80.77268434920401,83.58251315312046,50299500
2001-01-06,83.58251190185547,84.67082585891089,80.851833245971,82.23696010040514,35562900
2001-01-13,84.85880279541016,86.23403581261454,83.27580076121806,83.58250740534278,32283100
2001-01-20,86.03619384765625,86.94642036950358,84.57191639946707,85.0072421273071,39669000
2001-01-27,85.35550689697266,87.82498722629957,85.32384491082607,85.79874571737983,39997600
2001-02-03,83.48123931884766,86.55859736884862,83.1139814835277,85.35551901946629,33064600
2001-02-10,82.5694351196289,84.95660642136069,81.87291957563329,83.39259863697268,33156800
2001-02-17,79.12480926513672,83.03799227560523,77.12389629139278,82.97466830054123,58125400
2001-02-24,78.27001190185547,80.94845065522891,77.09225711510011,79.65672427389315,64980800
2001-03-03,78.11168670654297,80.89143910010253,77.95338643433142,78.61191614644439,34657200
2001-03-10,72.82445526123047,77.56712984783468,72.69781215066958,77.46581535938597,115629200
2001-03-17,72.68402862548828,75.21095136227251,68.59523313218315,73.4967073919706,85642800
2001-03-24,74.08714294433594,75.33155745546776,71.19832025653102,73.45858285389842,55021700
2001-03-31,71.93480682373047,74.5252180049578,69.39518440939146,73.83952363448472,74741900
2001-04-07,75.45854187011719,75.5474282810655,71.60466444475713,72.37925017783198,48863400
2001-04-14,79.0457992553711,79.99815828254424,74.22686490297026,75.10303346414808,72192900
2001-04-21,79.85843658447266,79.89652937565315,76.79184095184766,78.50608921415945,45274600
2001-04-28,80.8488998413086,81.07112073985405,78.37277117014138,80.28383408363744,52989300
2001-05-05,79.45846557617188,80.95049330756105,78.98228620377446,80.54415396396435,38252000
2001-05-12,82.37268829345703,82.58855395690853,79.02038134358945,79.29974146706522,51112900
2001-05-19,81.33146667480469,83.8647355453591,81.20448256187869,82.43619697159482,47532800
2001-05-26,80.46163177490234,81.49018113982811,79.36324236917586,81.4076402676375,37768200
2001-06-02,80.6330337524414,82.04887092383083,80.04892159961659,80.50605453450441,42329700
2001-06-09,77.36327362060547,80.62668916570759,76.44266211415783,80.44891631016849,53430100
2001-06-16,78.22003173828125,79.14963024169002,76.97207738338763,77.45597963780753,52358900
2001-06-23,78.06083679199219,78.95860242913666,76.76831309402424,78.49380084991618,46611200
2001-06-30,75.800537109375,79.15600595329738,75.800537109375,78.1882062137309,29009100
2001-07-07,77.83158874511719,77.88252681548957,74.5525245451518,76.08063265227099,54735200
2001-07-14,77.25860595703125,78.30281775755064,76.29717465554958,77.5323922199422,38883100
2001-07-21,76.92113494873047,77.60241623822603,74.3360871347477,77.5514829967281,53799700
2001-07-28,77.64061737060547,78.47470804771594,76.59641069067774,77.16308365023397,54293000
2001-08-04,75.95332336425781,77.3668238193757,74.71173289472713,77.26494763701014,57890800
2001-08-11,74.33607482910156,76.62823547969614,73.86490963360222,76.15070180841711,51469600
2001-08-18,75.78141784667969,75.85145651624411,73.71847347714655,74.36792207533942,57082300
2001-08-25,72.68060302734375,75.89599249450445,71.33714166336254,75.74955160140064,69329700
2001-09-01,69.22325897216797,73.9667566018555,69.16595242446793,72.48958645940718,100737400
2001-09-08,70.07012939453125,70.26114000316228,68.57385290943353,68.57385290943353,23408700
2001-09-15,61.93931579589844,67.74612847341076,59.72356171447165,64.30788418880115,183182700
2001-09-22,66.74769592285156,70.05823859967818,63.30933014741133,63.731139058907296,111827300
2001-09-29,68.5307846069336,69.64281869334123,65.71873996084258,66.40257765850076,134806500
2001-10-06,69.98155212402344,70.49283482051628,67.4379282666989,67.9172539661785,103300800
2001-10-13,68.60748291015625,71.03606836090374,67.75109001627405,69.4255313090745,99714900
2001-10-20,70.50560760498047,71.44508666165599,68.2176253259405,68.57552512788283,101759500
2001-10-27,69.82174682617188,70.65257963123445,67.46346383988516,70.40333076490589,120413000
2001-11-03,72.0394287109375,72.90860601714088,70.20520802229704,70.37776793470792,97350600
2001-11-10,73.08751678466797,73.75218173713382,70.30103885453941,70.9401392077625,96541400
2001-11-17,73.93118286132812,74.03982883021844,72.5443352557454,73.44546487411837,48022400
2001-11-24,72.88943481445312,74.7108707850113,72.21837714721795,73.97590402469449,83217900
2001-12-01,74.49356842041016,75.41387489468346,72.22476409279318,72.63378810892557,94495000
2001-12-08,72.30147552490234,74.38494560698683,71.57929333852616,74.03983057184752,86616100
2001-12-15,73.46460723876953,74.0845355605786,72.15445401960064,72.21197072940133,76638600
2001-12-22,74.39067077636719,74.87164494086956,73.49926571624057,73.64035225399682,36034700
2001-12-29,75.4295883178711,75.66045634370771,72.98623585988742,74.48687802782541,69155100
2002-01-05,73.71089172363281,75.66685028949419,73.55697647616523,75.48087303501234,68932300
2002-01-12,72.56298828125,73.99949677923317,72.25516258532046,73.5249368535351,83899400
2002-01-19,72.81950378417969,73.26841112941509,71.83831219921127,72.94776162775463,49081700
2002-01-26,72.24234771728516,73.22994896111564,69.51682642443433,73.04397162694717,108769500
2002-02-02,70.60063171386719,71.97301660297943,69.26031863690179,71.97301660297943,130066600
2002-02-09,71.11366271972656,72.44756613287642,70.42747282138806,70.57497377944928,88336600
2002-02-16,70.31201934814453,70.94690396452074,69.14485540735214,70.63908319591775,98092400
2002-02-23,72.94132995605469,73.01187322109529,70.35048201041647,70.37613455158777,118432100
2002-03-02,75.02555847167969,75.60914283109246,72.88362245048747,73.04394717875834,109307600
2002-03-09,74.80751037597656,75.60913392288433,74.15338282177561,74.96142072702074,82338900
2002-03-16,73.98635864257812,75.72282370652746,73.39467475926449,75.31121710015816,93657600
2002-03-23,73.65192413330078,74.45584404131101,72.86730242474248,74.01851141508394,74000400
2002-03-30,72.47496795654297,74.0249225351421,72.13410680014607,73.46539758284389,101992900
2002-04-06,71.658203125,73.0216530436563,70.77067732063387,71.59389051426119,89196400
2002-04-13,72.59716796875,73.10524584397575,70.87356381349515,71.78682038655514,81059900
2002-04-20,69.06635284423828,72.30775784978341,69.00204024588847,72.27559909724015,95013900
2002-04-27,69.18852996826172,70.68703711429428,68.57754819589638,69.41362644998146,95625800
2002-05-04,67.9923095703125,70.333323214647,67.46493847256103,69.22712898357409,110502300
