Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-06-28,91.6582260131836,92.55355647338108,91.5008052729291,91.69758119824722,5347700
2000-06-29,90.79238891601562,91.77626829308558,90.36932078387554,91.1465854917608,6345700
2000-06-30,91.48108673095703,91.67786256819291,90.6054342552574,90.63495063084278,7420200
2000-07-03,92.74048614501953,92.83887409976707,91.42208755140267,91.57950827899872,1436600
2000-07-05,91.0678482055664,92.34689101744233,90.91042755179706,92.16979278195183,2748200
2000-07-06,91.77626037597656,92.2288448503864,90.81205866962517,91.264643144035,5963200
2000-07-07,93.25206756591797,93.68497439994417,92.09109014739313,92.36657631450072,3034800
2000-07-10,93.0946273803711,93.76366507450186,92.8978515879797,93.11430495961024,2816100
2000-07-11,93.2914047241211,93.9014096906783,92.66172217799752,92.85849797366113,5431600
2000-07-12,93.90144348144531,94.53112625416246,93.62595726838155,93.99983141468236,5883000
2000-07-13,94.31465148925781,94.68852555107627,93.94077742743934,94.44255577356412,5356000
2000-07-14,95.23948669433594,95.23948669433594,94.24576890961198,94.72786961705232,5341900
2000-07-17,95.08206939697266,95.70191318546699,94.88529359110143,95.07223060667908,4208300
2000-07-18,94.30480194091797,94.84593538971822,94.03915461150693,94.84593538971822,4262100
2000-07-19,93.54724884033203,94.39338508352392,93.35047296982228,94.11789886481029,8506800
2000-07-20,94.84593963623047,94.84593963623047,93.70463994766173,93.82270543268608,4538900
2000-07-21,92.99625396728516,94.29497439932935,92.99625396728516,94.29497439932935,5656900
2000-07-24,92.46499633789062,93.73420090562716,92.28789802611344,93.27177753598671,5628500
2000-07-25,92.76012420654297,93.09464311013042,92.42560530295553,93.03561036243852,4757100
2000-07-26,91.85492706298828,92.66170769914562,91.70734523930095,92.54364224019577,12062500
2000-07-27,91.54005432128906,92.32715710995018,91.10714778752543,91.89425057618656,7652600
2000-07-28,89.4739761352539,91.87464142852441,89.10994082438913,91.756575922298,6229500
2000-07-31,90.0446548461914,90.75304810984152,89.45432712648298,90.00529966487751,5265500
2000-08-01,90.59562683105469,91.12692177554611,90.12336465817344,90.43820610676094,3946600
2000-08-02,91.04814910888672,91.5597661127404,90.43814421967653,90.59556483624691,7439800
2000-08-03,91.67790985107422,91.81565300818036,89.80853843320513,89.96595918418357,4607100
2000-08-04,92.16979217529297,92.38624557280113,91.55978714595179,92.13043701210967,3686600
2000-08-07,93.27172088623047,93.46849666869086,92.16977650445222,92.38622986515865,4159800
2000-08-08,93.62598419189453,93.70469456111849,92.87823568426695,92.87823568426695,3658700
2000-08-09,92.8388442993164,93.96046662340734,92.79948913005006,93.91127266182441,5383800
2000-08-10,92.38631439208984,93.10454665520194,92.1108280445948,92.89793189458065,4193400
2000-08-11,92.81919860839844,93.19307284489612,91.65822071611616,92.32725882353307,5089400
2000-08-14,93.99984741210938,94.17694572207567,92.60273852237529,93.05532309228914,2966700
2000-08-15,93.92110443115234,94.33433367754962,93.54723035107862,94.039169930123,5564600
2000-08-16,93.58660888671875,94.41306758588658,93.09466918483314,94.01951582437809,5191600
2000-08-17,94.57048034667969,94.72790103805993,93.40950274775041,93.62595619839824,5652200
2000-08-18,94.2556381225586,94.68854501998996,93.96047432885538,94.68854501998996,4626400
2000-08-21,94.76722717285156,94.9049702356028,94.07851185909537,94.47206346695606,2380600
2000-08-22,94.60984802246094,95.27888604924208,94.51146007734607,94.80662391269068,3075300
2000-08-23,94.98372650146484,95.25921276022194,93.99984700590377,94.33436603439453,5483200
2000-08-24,95.27886199951172,95.39692750384818,94.7672448140538,95.18047407923136,4529000
2000-08-25,95.23948669433594,95.47561765308222,95.0427108953807,95.18045395464937,2822200
2000-08-28,95.56419372558594,96.2824255944182,95.23951356570286,95.23951356570286,5518700
2000-08-29,95.58389282226562,95.63308679695541,95.02308151080199,95.35760053869258,3561900
2000-08-30,94.66885375976562,95.39692434573763,94.66885375976562,95.27885884530974,3964800
2000-08-31,95.92825317382812,96.40051534329928,95.02308401567508,95.12147196764823,4863100
2000-09-01,96.02664184570312,96.71535751467846,95.71180039702868,96.49890401871478,3191200
2000-09-05,95.25917053222656,95.83965917727937,94.96400681440309,95.63304457480295,3470800
2000-09-06,94.17694854736328,95.68228422723652,94.15727095677671,95.20018325786535,4322200
2000-09-07,94.98372650146484,95.131308425799,94.34420482935015,94.60985229315163,4265500
2000-09-08,94.33432006835938,94.7672268354649,94.0293175733532,94.62948377320404,3518200
2000-09-11,94.19658660888672,95.20014330766534,93.62593672134595,94.2949745205317,3937500
2000-09-12,93.50789642333984,94.6098413306856,93.4685412480775,94.29499992858682,4769100
2000-09-13,93.75384521484375,94.03917017142162,92.97658067795922,93.19303409329414,7691600
2000-09-14,94.22610473632812,94.41304177193325,93.29141955830252,94.37368660654269,3397100
2000-09-15,92.1646499633789,93.58499559637619,92.1646499633789,93.54554155101515,4085700
2000-09-18,91.31636810302734,92.77616746349916,91.03032633644841,92.40135411418883,5109300
2000-09-19,92.1448974609375,92.36189465041947,91.34595326329932,91.61226799584537,6588200
2000-09-20,91.46435546875,92.1843919131821,90.36950553269574,91.96739462855872,6508100
2000-09-21,90.07356262207031,91.88844824651851,90.03410858675622,91.1980026285219,5972300
2000-09-22,91.7109146118164,91.7306416315221,89.90589230874451,90.03411793683159,7791300
2000-09-25,91.05990600585938,92.20407293574236,90.72454673330748,92.1251648716125,9726300
2000-09-26,89.89605712890625,91.53340028047509,89.89605712890625,91.13885976202477,5302400
2000-09-27,90.36949920654297,90.88240184338429,89.71850739824436,90.62595052496363,7186200
2000-09-28,91.5333480834961,92.3717462071057,90.20177459305731,90.3891812324524,7036400
2000-09-29,90.66537475585938,92.144901106314,90.66537475585938,91.82926881821702,9333600
2000-10-02,90.80345916748047,91.47417774486355,90.35960128538872,91.07963740522644,5517800
2000-10-03,89.9551773071289,92.0067866141336,89.81708821915744,91.23743312400684,9347200
2000-10-04,90.70484161376953,91.05992798807311,89.48176632450165,90.1919390731088,6148900
2000-10-05,91.02047729492188,91.43474474684935,90.46812069235192,90.52730175691298,4566900
2000-10-06,89.04776000976562,91.30650358998675,88.21922524671508,90.82319164487393,10014900
2000-10-09,88.3770751953125,89.20561027526855,87.98253468104771,89.20561027526855,4508000
2000-10-10,86.91728973388672,89.16617103884883,86.9172897338867,88.43627096618569,6104700
2000-10-11,86.18732452392578,87.5090344674147,85.29960889023921,86.87777001679312,10346000
2000-10-12,84.0371322631836,86.85809703164259,83.82013497330215,86.66082676811398,12336900
2000-10-13,86.83836364746094,86.8975447221866,83.87930991117761,83.91876396099474,11778800
2000-10-16,87.23291778564453,87.26250832763424,86.28602044197403,86.73974208581615,5659000
2000-10-17,85.06289672851562,87.46959278623338,84.8458995429837,87.39068471876722,7831700
2000-10-18,84.74725341796875,85.9308742757616,82.163014545121,83.72144867454827,10897300
2000-10-19,87.94305419921875,88.03182578824892,86.12816837904646,86.38461963624471,8767300
2000-10-20,88.31787109375,89.12667893713703,87.35124708579964,87.35124708579964,7373500
2000-10-23,88.71238708496094,89.02801932720229,87.70630931281661,88.33757379729933,5290000
2000-10-24,88.12061309814453,89.60013984593071,87.74579965537204,88.98860212351242,5750700
2000-10-25,86.0492935180664,88.10090436764891,85.93093135366742,87.5880016552533,9137600
2000-10-26,86.2860107421875,86.89754854122906,84.60921355126708,86.56218910304497,9345800
2000-10-27,87.92333221435547,87.92333221435547,86.24653543665292,87.03561627321882,9762900
2000-10-30,88.71238708496094,89.06747335748246,87.2131339343145,87.39067707057525,10154100
2000-10-31,90.24128723144531,90.70487237734956,88.41653718905627,89.01821152735752,7752400
2000-11-01,89.93546295166016,90.42863833525118,89.1463823379145,89.79737384425466,6753600
2000-11-02,90.08343505859375,90.8429253136591,89.96507294092123,90.36947684296901,11395100
2000-11-03,90.13274383544922,90.74428138390597,89.87629260545123,90.5667382246766,5187100
2000-11-06,90.76399993896484,91.08949570053687,90.29055155849643,90.36945962190784,4042500
2000-11-07,90.74430847167969,90.90212466032608,89.99468157560929,90.35963151185409,5231300
2000-11-08,88.73213195800781,90.94155809835839,88.73213195800781,90.94155809835839,6123300
2000-11-09,88.39678192138672,89.14640872634381,86.6410770360925,88.37705490020363,10635300
2000-11-10,86.24652099609375,88.04167959871144,86.18733994326021,87.7457743345437,8569500
2000-11-13,85.5758056640625,86.47338499963531,83.96805366737713,85.61525970079097,17285300
2000-11-14,87.82470703125,88.14033940153303,86.48326945754718,86.7791748046875,7668900
2000-11-15,88.10088348388672,88.44610638155085,86.95671616591416,87.78525112030808,8837700
2000-11-16,86.719970703125,88.29813213539298,86.6805166673183,87.47946089240396,6684100
2000-11-17,86.25643157958984,87.74582222207331,85.6942112708378,86.68056268970103,6551100
2000-11-20,85.0234603881836,86.08871952065735,84.78673613652275,85.69417910122263,5458500
2000-11-21,85.45751190185547,85.97041478953973,84.28375337042417,85.14187935558822,7684300
2000-11-22,83.41570281982422,85.14181704395443,83.40583930997204,84.80645770898056,5736900
2000-11-24,85.12211608886719,85.20102419184644,84.35276208481949,84.35276208481949,3411600
2000-11-27,85.8717041015625,86.28597145422337,85.41798271531486,86.14788233666975,5992000
2000-11-28,84.39224243164062,86.22685639754586,84.36265188380345,85.29968589864751,5336100
2000-11-29,84.234375,85.79280957259954,84.12587639051522,84.82618559718969,6914100
2000-11-30,83.5044937133789,84.27384765971053,81.90660474792091,83.6425828832333,11201600
2000-12-01,83.46503448486328,84.62892884425986,82.6956805862791,84.0765721991225,7587200
2000-12-04,84.1751708984375,84.51053014504481,83.01127704256503,83.24800121664079,6996600
2000-12-05,86.93697357177734,87.27233289801292,84.84590953760252,85.14181482545746,8883400
2000-12-06,85.54622650146484,87.33152190060761,85.24045767619731,86.97643552287755,12888000
2000-12-07,84.37248992919922,85.7731087706706,84.37248992919922,85.14184394071167,6529100
2000-12-08,84.56974792480469,88.04170398609828,84.51056685557809,86.52272320928233,10276300
2000-12-11,87.50908660888672,88.10089738396937,86.30573803288534,86.7200055754432,6405600
2000-12-12,87.1342544555664,87.62742999584016,86.71998700173646,87.23288956362116,5022900
2000-12-13,85.94078063964844,88.00225466164851,85.87173605517954,87.90361954097864,6070500
2000-12-14,84.84591674804688,86.16762714612155,84.60919249764545,85.77308672878583,7678400
2000-12-15,82.92953491210938,84.29487442748412,82.67229703240109,84.29487442748412,9065300
2000-12-18,84.03763580322266,84.51253650001506,83.43411616771564,83.6220976935293,7235400
2000-12-19,82.32601928710938,85.46234281961912,82.32601928710938,83.87934040573408,9616600
2000-12-20,79.94163513183594,81.64336300840473,79.84269746459357,81.44548767391998,9994300
2000-12-21,80.49568939208984,81.59389754382559,79.48652514454889,79.78333815853154,14331500
2000-12-22,82.90970611572266,83.01853747219914,81.58394231864547,81.68287991544227,10182900
2000-12-26,83.8001937866211,83.8001937866211,82.49421674059583,82.85039229860271,4665300
2000-12-27,84.41358184814453,84.68071343627156,83.107605195079,83.42420559582216,4854100
2000-12-28,84.67084503173828,84.76978268660126,83.95849391672482,84.09700663353298,8358700
2000-12-29,83.06805419921875,85.0270197460798,83.06805419921875,84.88850703064517,8774600
2001-01-02,81.56419372558594,83.68145930749708,80.77269257346963,83.58252166348254,8737500
2001-01-03,85.48213195800781,86.11533293547454,80.83206227973656,81.2476004211991,19431600
2001-01-04,84.56202697753906,85.77896032470616,84.21574513078419,85.44257224500144,9219000
2001-01-05,81.8016586303711,84.61148822048061,81.8016586303711,84.51255055885703,12911400
2001-01-08,82.43486022949219,82.43486022949219,80.85185763267044,82.23698490488947,6625300
2001-01-09,82.21717834472656,83.265917322409,81.95004671833576,82.97899816813738,5702400
2001-01-10,83.66165924072266,83.66165924072266,81.56418150195336,81.68290665697803,8746100
2001-01-11,83.74079895019531,84.52240612376164,83.00866058508255,83.00866058508255,7245100
2001-01-12,83.58252716064453,84.6708413163821,83.1274139682452,84.01785282293956,7244000
2001-01-16,84.11680603027344,84.33446890167617,83.27583584530834,83.58254261864856,8542200
2001-01-17,84.50267028808594,85.51183459781369,83.98819436547963,85.38321561716212,7851400
2001-01-18,85.34363555908203,85.92736782177458,84.17617103369696,84.49277158295394,8107000
2001-01-19,84.85882568359375,86.23405907172707,84.76978179515346,86.23405907172707,7782500
2001-01-22,85.42276763916016,85.97681848324088,84.57190384289333,85.0072295060996,7050900
2001-01-23,86.09552001953125,86.53084556318322,84.94784358626698,85.14571883338152,8463100
2001-01-24,86.352783203125,86.94640911882017,86.01639518423107,86.27363308103232,6199900
2001-01-25,86.13509368896484,86.90680714034771,85.89764339623166,86.27360635972587,10818300
2001-01-26,86.03617095947266,86.19447118202919,85.1358384436824,85.58105781962264,7136800
2001-01-29,86.4952392578125,86.68519178173547,85.71639526221584,85.79871446383454,6705900
2001-01-30,87.25508117675781,87.33106218879797,85.98234125381447,86.30527987874204,7069100
2001-01-31,86.76122283935547,87.8249961160086,86.49527952019218,87.00183270228456,9706900
2001-02-01,87.33744812011719,87.350114851075,86.27367460489546,86.81189955892764,8239100
2001-02-02,85.35552215576172,87.37543549329953,85.323860163955,87.00183944899372,8276600
2001-02-05,85.98233032226562,86.07731623711803,85.32380575725749,85.35546772887496,4352900
2001-02-06,85.72908782958984,86.55857964038468,85.6214448129558,85.67210205523318,7106700
2001-02-07,85.28585052490234,85.73541785740049,84.64631128413903,85.30484578335262,5748700
2001-02-08,84.29170989990234,85.73540733624495,84.2790528370762,85.35549255198006,5943300
2001-02-09,83.4812240600586,84.43736382855454,83.11396629186639,84.43736382855454,9913000
2001-02-12,84.43736267089844,84.53233896228338,83.39257515625839,83.39257515625839,5804400
2001-02-13,83.74715423583984,84.95657037016022,83.5825254669846,84.65896515047135,6587600
2001-02-14,83.6205062866211,83.99409248527127,82.73402892340397,83.99409248527127,8400100
2001-02-15,84.43099212646484,84.5449732943351,83.57617684588637,84.11439172731487,5929800
2001-02-16,82.56937408447266,83.13292236651606,81.87285905533989,82.94929839990994,6434900
2001-02-20,81.29668426513672,83.03798719209313,81.11306020770371,82.97466322090575,5760000
2001-02-21,79.54269409179688,81.58159681119659,79.4667082491536,80.98639128544477,10910800
2001-02-22,79.66300201416016,80.12524078708964,77.89637096045833,80.00493107270948,21281600
2001-02-23,79.12479400634766,79.49205173475468,77.12388141846891,79.20077986320638,20173000
2001-02-26,80.80909729003906,80.80909729003906,78.83350882375149,79.65667189243946,11503700
