Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2012-10-10,112.98384857177734,113.80395025347687,112.83402160883062,113.69354130615925,124247500
2012-10-11,113.04691314697266,113.93798152936031,113.02325752906494,113.77238017164721,123601500
2012-10-12,112.67630004882812,113.51216402442687,112.43185062566545,113.12578088421228,124181900
2012-10-15,113.61468505859375,113.73296316168377,112.58168285040612,112.94441038812248,107689100
2012-10-16,114.76599884033203,114.84485895363117,114.07208037922818,114.15092846016339,108815500
2012-10-17,115.28640747070312,115.38104198092438,114.67133729988427,114.84481986420342,128834100
2012-10-18,114.9867935180664,115.53877816014531,114.6003982524298,114.9867935180664,148108500
2012-10-19,113.07058715820312,114.7817453152523,112.8024820900633,114.77386411878736,185645200
2012-10-22,113.08637237548828,113.2913917943909,112.19530376311351,112.88134092422348,125578600
2012-10-23,111.51709747314453,112.02177061161336,111.05185436769104,111.86406251190874,192056300
2012-10-24,111.20170593261719,112.0533442987003,111.02822337476547,111.9192797502481,120179400
2012-10-25,111.52499389648438,112.19526845220659,110.84685017838393,111.99024909782912,134457400
2012-10-26,111.46196746826172,111.84835072404789,110.70495132047313,111.4225374131667,146023500
2012-10-31,111.46196746826172,111.99817771399088,110.93362638824269,111.85624395448498,103438500
2012-11-01,112.62894439697266,112.77087805805606,111.59594264457091,111.69844627790164,100995600
2012-11-02,111.62753295898438,113.33080990262687,111.5092548513818,113.29926105235891,137702200
2012-11-05,111.85620880126953,112.1085394163231,111.13072970613625,111.46193243895607,98378500
2012-11-06,112.73150634765625,113.17309396213949,112.07700612177572,112.19528422124085,107068100
2012-11-07,110.17658996582031,111.72214660048957,109.65614226884885,111.70638420896432,264304500
2012-11-08,108.85182189941406,110.72070019478471,108.76508061117018,110.16082241932685,181517300
2012-11-09,108.94647216796875,109.95581892308863,108.46545441495361,108.52064686143736,201055300
2012-11-12,109.0332260131836,109.459039336343,108.7887765098547,109.28555671481335,97677500
2012-11-13,108.65467834472656,109.80597065625864,108.31560643708389,108.45754015683382,123018300
2012-11-14,107.18799591064453,109.15937827079644,106.9435464231638,108.98590769287706,191505000
2012-11-15,107.00664520263672,107.62960884283305,106.59659425246385,107.22743909141492,178128400
2012-11-16,107.53491973876953,107.74783232077309,106.21803827296685,107.16429903513159,239483900
2012-11-19,109.71137237548828,109.72713477069713,107.56650745553306,108.74144361381929,151495800
2012-11-20,109.7586669921875,109.94003076850622,108.88337289623409,109.53787316909663,119807400
2012-11-21,109.96366119384766,110.05829569088914,109.63247053509791,109.85326430759774,81710800
2012-11-23,111.46196746826172,111.50138549099326,110.42895296717145,110.49993187928787,65409200
2012-11-26,111.2253646850586,111.46981410554827,110.54720885771965,110.90993637445924,100124400
2012-11-27,110.65757751464844,111.49344126776548,110.58661067501171,111.11493942401292,128646200
2012-11-28,111.54869842529297,111.61177206875587,109.60885299884377,110.20814887064024,177086500
2012-11-29,112.06910705566406,112.37664213061333,111.47769252442627,111.96660338558728,151085900
2012-11-30,112.09281158447266,112.30572427768041,111.70642828951434,112.08493038560003,136568300
2012-12-03,111.54080200195312,112.6999756932829,111.45406070422227,112.6053531984354,124656300
2012-12-04,111.383056640625,111.87195541056911,111.08340279718416,111.53288356234542,127512200
2012-12-05,111.58021545410156,112.10066316306735,110.68914698563226,111.4776997450252,147300500
2012-12-06,111.958740234375,112.0060514844062,111.31213309667747,111.47772247178668,103220600
2012-12-07,112.29780578613281,112.51859960489037,111.71427238949602,112.39242827064014,108726400
2012-12-10,112.34512329101562,112.61322836697225,112.09278060844844,112.14010388570081,98840700
2012-12-11,113.11003112792969,113.63836013277627,112.75518472555362,112.81037717232378,152570400
2012-12-12,113.16521453857422,113.98531623610741,113.00750637592908,113.55160976456212,145880100
2012-12-13,112.47126007080078,113.41752077492684,112.18738065632719,113.09421132437349,135715000
2012-12-14,112.0533447265625,112.43184665770268,111.87986216804836,112.22682728507664,137701700
2012-12-17,113.37023162841797,113.43331729196277,112.31356180449252,112.34511065244493,143238200
2012-12-18,114.63189697265625,114.73441266938232,113.38598231903008,113.55158367279076,177762800
2012-12-19,113.7802734375,114.79751324488468,113.74085542504476,114.7580832000691,150895400
2012-12-20,114.4347915649414,114.45056599180538,113.5358417514906,113.85127012695891,168487000
2012-12-21,113.39605712890625,114.42844894385284,112.72104056668458,112.9036906814385,245883800
2012-12-24,113.04658508300781,113.21334880534957,112.91951893037916,113.14981572903524,53874600
2012-12-26,112.5701675415039,113.33255284394481,112.25251406748046,113.2769568212539,106947700
2012-12-27,112.41924285888672,112.83220194055983,111.11684463302491,112.60189294363272,167920600
2012-12-28,111.20417785644531,112.30803946248903,111.07711168595326,111.68860702846145,148806700
2012-12-31,113.09428405761719,113.21340105712349,110.81507781955597,110.91038353686187,243935200
2013-01-02,115.99292755126953,116.0643977612881,114.9367122383075,115.23849150421168,192059000
2013-01-03,115.7308349609375,116.23908766051886,115.42111866146915,115.93732057238319,144761800
2013-01-04,116.23906707763672,116.42966635036719,115.68316767929541,115.92141374078399,116817700
2013-01-07,115.92139434814453,116.03257420921337,115.49254908566756,115.82610078657011,110002500
2013-01-08,115.58792114257812,115.87381410917463,115.13525222975743,115.71498737611057,121265100
2013-01-09,115.8817367553711,116.19940229959256,115.6593769332668,115.84202704763072,90745600
2013-01-10,116.80290985107422,116.81084694290472,115.92140794999008,116.52495410693966,130735400
2013-01-11,116.79503631591797,116.85855732052332,116.429723892065,116.77120079206091,113917300
2013-01-14,116.71556091308594,116.79498030731341,116.28671557257479,116.65202782124362,89567200
2013-01-15,116.79503631591797,116.90621625053339,116.10412118436841,116.17559140282745,93172600
2013-01-16,116.77909851074219,116.96174858327485,116.42967255097622,116.55673873956361,104849500
2013-01-17,117.53353118896484,117.86707083686377,116.85850268302994,117.2952851211232,133833500
2013-01-18,117.79560852050781,117.92267471420443,117.08087026923877,117.50971564354003,169906000
2013-01-22,118.43091583251953,118.43091583251953,117.51764128671743,117.79559704363504,111797300
2013-01-23,118.62152862548828,118.72477143483495,118.2165187174139,118.43094143001828,104596100
2013-01-24,118.65327453613281,119.23299732140079,118.33560908566564,118.44678896390468,146426400
2013-01-25,119.32034301757812,119.32034301757812,118.62149120743283,119.0265131054474,147211600
2013-01-28,119.17743682861328,119.38391032366205,118.73270511068469,119.35213771353129,113357700
2013-01-29,119.64598846435547,119.79687807911796,118.85977989581987,118.93919930917943,105694400
2013-01-30,119.17743682861328,119.86833962770365,119.06624481085592,119.63009352252412,137447700
2013-01-31,118.88358306884766,119.42360832886764,118.80417578669999,119.03447265793704,108975800
2013-02-01,120.1065673828125,120.2495077534614,119.43153887421914,119.63801233772259,131173000
2013-02-04,118.75656127929688,120.13044228060613,118.66920475388243,119.3760061707743,159073600
